Mon Aug 20 14:30:30 2018
[Header]
Column  0 : index               	#
Column  1 : time                	sec
Column  2 : voltage             	V
Column  3 : petit voltage       	mV
[Header end]

+0.00000000e+00, +2.86102295e-06, +0.00000000e+00, +0.00000000e+00
+1.00000000e+02, +6.64505959e-01, +2.16303166e-02, +3.99341391e-02
+2.00000000e+02, +1.32931376e+00, +5.77403383e-02, +7.59435600e-02
+3.00000000e+02, +1.99062514e+00, +2.86519801e-02, +3.91367995e-02
+4.00000000e+02, +2.66185093e+00, +7.14553095e-02, +3.43850030e-02
+5.00000000e+02, +3.32466793e+00, +9.79867988e-02, +2.83470619e-02
+6.00000000e+02, +3.98516297e+00, +6.60554785e-02, -1.87051413e-02
+7.00000000e+02, +4.64745712e+00, +4.65157743e-02, -5.27654831e-03
+8.00000000e+02, +5.30786991e+00, +7.18583748e-02, +1.91544444e-02
+9.00000000e+02, +5.97134995e+00, +8.47082840e-02, +5.36971617e-02
+1.00000000e+03, +6.63239980e+00, +1.28025817e-01, +3.95014861e-02
+1.10000000e+03, +7.29678297e+00, +1.07857560e-01, -1.49908781e-03
+1.20000000e+03, +7.96052194e+00, +6.23248416e-02, -2.10200094e-02
+1.30000000e+03, +8.62581682e+00, +8.46899267e-02, -5.27438353e-03
+1.40000000e+03, +9.29113793e+00, +5.53956358e-02, -1.84637022e-03
+1.50000000e+03, +9.95596886e+00, +2.20145440e-02, +3.01678904e-02
+1.60000000e+03, +1.06164289e+01, +1.28502783e-02, -1.11494824e-02
+1.70000000e+03, +1.12766957e+01, +6.27844078e-02, -3.52556140e-02
+1.80000000e+03, +1.19372740e+01, +5.97300842e-02, -6.17482035e-02
+1.90000000e+03, +1.25977099e+01, +1.32794935e-02, -9.51142084e-02
+2.00000000e+03, +1.32584767e+01, +3.52622059e-02, -1.44771379e-01
+2.10000000e+03, +1.39197111e+01, +5.60973389e-03, -1.51885754e-01
+2.20000000e+03, +1.45805280e+01, -2.84557394e-02, -1.19324479e-01
+2.30000000e+03, +1.52439377e+01, +1.89973370e-02, -1.58563636e-01
+2.40000000e+03, +1.59057810e+01, -2.28732103e-03, -1.15703725e-01
+2.50000000e+03, +1.65711520e+01, +3.43149854e-02, -1.39621007e-01
+2.60000000e+03, +1.72347369e+01, +6.59677204e-02, -1.73450518e-01
+2.70000000e+03, +1.78958468e+01, +7.42489513e-02, -2.19393257e-01
+2.80000000e+03, +1.85613961e+01, +8.81476472e-02, -1.88900300e-01
+2.90000000e+03, +1.92258997e+01, +4.93129651e-02, -1.58025566e-01
+3.00000000e+03, +1.98865969e+01, +4.85527713e-02, -1.10865732e-01
+3.10000000e+03, +2.05503900e+01, +9.24701608e-02, -8.21700806e-02
+3.20000000e+03, +2.12118218e+01, +1.23796206e-01, -7.45138261e-02
+3.30000000e+03, +2.18742580e+01, +9.45729205e-02, -6.65347474e-02
+3.40000000e+03, +2.25345728e+01, +8.09233493e-02, -8.12446216e-02
+3.50000000e+03, +2.31994147e+01, +7.19326154e-02, -3.14707955e-02
+3.60000000e+03, +2.38647079e+01, +2.79959816e-02, -2.61201240e-02
+3.70000000e+03, +2.45290031e+01, -3.19891132e-03, -2.13114418e-02
+3.80000000e+03, +2.51901081e+01, +3.90227395e-02, +1.07335704e-02
+3.90000000e+03, +2.58506060e+01, -1.09688715e-02, +3.67200311e-03
+4.00000000e+03, +2.65159729e+01, -1.75677444e-02, +8.88389912e-03
+4.10000000e+03, +2.71800919e+01, -1.41597917e-03, -3.07779606e-03
+4.20000000e+03, +2.78420818e+01, -4.14905604e-02, +1.65409364e-03
+4.30000000e+03, +2.85028279e+01, -6.80830651e-03, -2.92837587e-02
+4.40000000e+03, +2.91641350e+01, +2.76503424e-02, -3.02882997e-02
+4.50000000e+03, +2.98277237e+01, -1.69722791e-03, -4.49709358e-02
+4.60000000e+03, +3.04929750e+01, +4.73605326e-02, +6.47944799e-04
+4.70000000e+03, +3.11582220e+01, +9.66246610e-02, +2.82840602e-02
+4.80000000e+03, +3.18207598e+01, +6.07820181e-02, +2.16687869e-02
+4.90000000e+03, +3.24855728e+01, +4.16372613e-02, +6.94562436e-02
+5.00000000e+03, +3.31492250e+01, +5.71962088e-02, +2.18383107e-02
+5.10000000e+03, +3.38102579e+01, +6.14101870e-02, +5.33055956e-02
