Mon Aug 20 14:12:56 2018
[Header]
Column  0 : index               	#
Column  1 : time                	sec
Column  2 : voltage             	V
Column  3 : petit voltage       	mV
[Header end]

+0.00000000e+00, +5.96046448e-06, +0.00000000e+00, +0.00000000e+00
+1.00000000e+02, +6.65127039e-01, -3.80076136e-02, +4.66798154e-02
+2.00000000e+02, +1.32606101e+00, +1.13672645e-02, +2.28934070e-02
+3.00000000e+02, +1.99115515e+00, -5.12574296e-03, +6.81340982e-02
+4.00000000e+02, +2.65518498e+00, -2.16055178e-02, +7.26292299e-02
+5.00000000e+02, +3.32069302e+00, -4.26077809e-02, +9.36857123e-02
+6.00000000e+02, +3.98609591e+00, -1.02870368e-02, +1.40349189e-01
+7.00000000e+02, +4.64858890e+00, -4.84975242e-03, +1.18116181e-01
+8.00000000e+02, +5.31312799e+00, -4.44707191e-02, +1.48633292e-01
+9.00000000e+02, +5.97840810e+00, -4.72458866e-02, +1.54499764e-01
+1.00000000e+03, +6.64176488e+00, -2.63835629e-02, +2.02988473e-01
+1.10000000e+03, +7.30632210e+00, -5.18205483e-02, +1.85566555e-01
+1.20000000e+03, +7.96773791e+00, -4.13286363e-02, +1.61692566e-01
+1.30000000e+03, +8.62899208e+00, -7.95942673e-02, +1.42163079e-01
+1.40000000e+03, +9.29193306e+00, -8.09233665e-02, +1.15405899e-01
+1.50000000e+03, +9.96127701e+00, -1.00798017e-01, +9.09768728e-02
+1.60000000e+03, +1.06234050e+01, -1.36996130e-01, +1.11996250e-01
+1.70000000e+03, +1.12868419e+01, -1.64693397e-01, +1.21829930e-01
+1.80000000e+03, +1.19484980e+01, -1.47611186e-01, +8.59191141e-02
+1.90000000e+03, +1.26088049e+01, -1.27495143e-01, +7.05413466e-02
+2.00000000e+03, +1.32736778e+01, -1.07538014e-01, +2.19603393e-02
+2.10000000e+03, +1.39386530e+01, -9.84853540e-02, +3.98270514e-02
+2.20000000e+03, +1.45995591e+01, -1.24803242e-01, +3.52589260e-02
+2.30000000e+03, +1.52601881e+01, -1.42981084e-01, +4.96317393e-02
+2.40000000e+03, +1.59209130e+01, -1.44848841e-01, +1.18494729e-02
