Tue Feb 13 11:36:46 2018
[Header]
Column  0 : index               	#
Column  1 : time                	sec
Column  2 : voltage             	V
Column  3 : petit voltage       	mV
[Header end]

+0.00000000e+00, +4.76837158e-06, +0.00000000e+00, +0.00000000e+00
+1.00000000e+02, +6.60321712e-01, -5.21071071e-03, +3.80484936e-02
+2.00000000e+02, +1.32238793e+00, +3.84987265e-02, +5.85539034e-02
+3.00000000e+02, +1.98524976e+00, +5.45728631e-02, +3.10843063e-02
+4.00000000e+02, +2.64954495e+00, +6.13172576e-03, +4.08890887e-02
+5.00000000e+02, +3.31170273e+00, +5.24925933e-02, +2.40757341e-03
+6.00000000e+02, +3.97547388e+00, +9.49816273e-02, -3.52482459e-03
+7.00000000e+02, +4.63880873e+00, +6.47903742e-02, +2.82530400e-02
+8.00000000e+02, +5.30069304e+00, +6.92405817e-02, +3.65086834e-02
+9.00000000e+02, +5.96554399e+00, +4.83445493e-02, +5.40789806e-03
+1.00000000e+03, +6.63105488e+00, +6.54427590e-02, -2.21010825e-02
+1.10000000e+03, +7.29352498e+00, +6.82437802e-02, -1.76893166e-02
+1.20000000e+03, +7.95892978e+00, +3.20292513e-02, -5.50852521e-02
+1.30000000e+03, +8.62243581e+00, +5.46603111e-03, -1.02349393e-01
+1.40000000e+03, +9.28382373e+00, +2.05127634e-02, -9.09677034e-02
+1.50000000e+03, +9.94927168e+00, +6.49614054e-02, -6.64083642e-02
+1.60000000e+03, +1.06115630e+01, +6.24770076e-02, -1.79666890e-02
+1.70000000e+03, +1.12769537e+01, +1.26121235e-02, +2.90762530e-02
+1.80000000e+03, +1.19379170e+01, -7.36250289e-03, +4.88783138e-02
+1.90000000e+03, +1.26016438e+01, -4.18948797e-02, +5.09053053e-02
+2.00000000e+03, +1.32629309e+01, +4.09487208e-03, +3.22787692e-02
+2.10000000e+03, +1.39281969e+01, -2.30122276e-02, -5.15455715e-03
+2.20000000e+03, +1.45916698e+01, +1.88441219e-03, -3.57732802e-02
+2.30000000e+03, +1.52547107e+01, +3.34126623e-02, -7.51521091e-02
+2.40000000e+03, +1.59201689e+01, +3.20707999e-02, -2.61680832e-02
+2.50000000e+03, +1.65809867e+01, -1.66646993e-02, -4.60580955e-02
+2.60000000e+03, +1.72451227e+01, +6.62059761e-03, -1.61327114e-02
+2.70000000e+03, +1.79056988e+01, +5.65367754e-02, +6.18211112e-03
+2.80000000e+03, +1.85709109e+01, +8.95298086e-02, +1.44967721e-02
+2.90000000e+03, +1.92335188e+01, +5.56967326e-02, +6.00862212e-02
+3.00000000e+03, +1.98940308e+01, +8.63476479e-03, +8.11267348e-02
+3.10000000e+03, +2.05545816e+01, +1.55960047e-02, +7.94175195e-02
+3.20000000e+03, +2.12157447e+01, +5.94623698e-02, +4.98294499e-02
+3.30000000e+03, +2.18782198e+01, +5.83673764e-02, +7.77086464e-02
+3.40000000e+03, +2.25404696e+01, +1.47087980e-02, +1.04186692e-01
+3.50000000e+03, +2.32057629e+01, +1.33526117e-02, +9.81768228e-02
+3.60000000e+03, +2.38705847e+01, -6.66105202e-03, +5.33718730e-02
+3.70000000e+03, +2.45317867e+01, -5.64510679e-02, +4.05664201e-02
+3.80000000e+03, +2.51940708e+01, -6.73374692e-02, +3.50554368e-02
+3.90000000e+03, +2.58546860e+01, -2.53014514e-02, +2.34878593e-02
+4.00000000e+03, +2.65195038e+01, -3.35397161e-02, -3.00834278e-04
+4.10000000e+03, +2.71804838e+01, +1.08835099e-02, +3.08877304e-02
+4.20000000e+03, +2.78418667e+01, +5.00355078e-02, +5.35290346e-02
+4.30000000e+03, +2.85023348e+01, +9.09541958e-02, +5.03226530e-02
+4.40000000e+03, +2.91648529e+01, +8.34436994e-02, +3.02634059e-02
+4.50000000e+03, +2.98285718e+01, +7.41612754e-02, +6.47443882e-02
+4.60000000e+03, +3.04905879e+01, +8.06012633e-02, +7.73152901e-02
+4.70000000e+03, +3.11554561e+01, +1.05866351e-01, +6.50021906e-02
+4.80000000e+03, +3.18179300e+01, +6.38840829e-02, +4.67292298e-02
+4.90000000e+03, +3.24823918e+01, +8.61123125e-02, +1.13503761e-02
+5.00000000e+03, +3.31434689e+01, +3.94832404e-02, -1.40312358e-02
+5.10000000e+03, +3.38087637e+01, +7.40650269e-03, -5.66274957e-02
+5.20000000e+03, +3.44741528e+01, +1.32594698e-02, -8.61605144e-02
+5.30000000e+03, +3.51345279e+01, +2.93730334e-02, -1.25279232e-01
+5.40000000e+03, +3.57976608e+01, +1.68996457e-02, -1.53498564e-01
+5.50000000e+03, +3.64581709e+01, +4.62274647e-02, -1.03860370e-01
+5.60000000e+03, +3.71225588e+01, +7.77521237e-02, -1.45069079e-01
+5.70000000e+03, +3.77879529e+01, +9.44275086e-02, -1.82759547e-01
+5.80000000e+03, +3.84533448e+01, +6.54127445e-02, -1.70352922e-01
+5.90000000e+03, +3.91179669e+01, +7.48220439e-02, -1.23373476e-01
+6.00000000e+03, +3.97791407e+01, +6.14438099e-02, -1.49059871e-01
+6.10000000e+03, +4.04444869e+01, +2.38525864e-02, -1.39422083e-01
+6.20000000e+03, +4.11081579e+01, +6.73799543e-02, -1.85831848e-01
+6.30000000e+03, +4.17736468e+01, +7.61576809e-02, -1.55376595e-01
+6.40000000e+03, +4.24357347e+01, +1.07790242e-01, -1.45651734e-01
+6.50000000e+03, +4.30998909e+01, +1.42483569e-01, -1.69919909e-01
+6.60000000e+03, +4.37635469e+01, +1.51419019e-01, -1.43884258e-01
+6.70000000e+03, +4.44289758e+01, +1.24497071e-01, -9.49629838e-02
+6.80000000e+03, +4.50922248e+01, +1.62096536e-01, -5.49386039e-02
+6.90000000e+03, +4.57576489e+01, +1.12381235e-01, -8.55132793e-02
+7.00000000e+03, +4.64183860e+01, +1.08217347e-01, -1.09555506e-01
+7.10000000e+03, +4.70819569e+01, +1.22980840e-01, -9.06891221e-02
+7.20000000e+03, +4.77466838e+01, +9.66987067e-02, -1.21211609e-01
+7.30000000e+03, +4.84104190e+01, +8.41580116e-02, -9.19850116e-02
+7.40000000e+03, +4.90750318e+01, +6.47254389e-02, -9.79022772e-02
+7.50000000e+03, +4.97403169e+01, +2.02108106e-02, -5.96911840e-02
+7.60000000e+03, +5.04017198e+01, -4.81906194e-03, -1.07700023e-01
+7.70000000e+03, +5.10663147e+01, +4.28907699e-02, -1.43718052e-01
+7.80000000e+03, +5.17317269e+01, +9.63029030e-03, -1.53390483e-01
+7.90000000e+03, +5.23921700e+01, -1.88672770e-02, -1.26640183e-01
+8.00000000e+03, +5.30565038e+01, -3.05306012e-02, -1.33498702e-01
