Mon Feb  5 15:10:53 2018
[Header]
Column  0 : index               	#
Column  1 : time                	sec
Column  2 : voltage             	V
Column  3 : petit voltage       	Oe
[Header end]

+0.00000000e+00, +2.86102295e-06, +0.00000000e+00, +0.00000000e+00
+1.00000000e+02, +6.64224863e-01, +2.46789943e-02, -2.51548521e-02
+2.00000000e+02, +1.32950592e+00, -7.97408656e-03, -3.22857277e-02
+3.00000000e+02, +1.99454379e+00, +2.01385766e-02, -8.09884439e-02
+4.00000000e+02, +2.65861988e+00, +1.18234283e-03, -5.84038611e-02
+5.00000000e+02, +3.32078171e+00, +2.73871900e-02, -7.53790628e-02
+6.00000000e+02, +3.98554182e+00, -5.33470472e-03, -7.29330519e-02
+7.00000000e+02, +4.64657378e+00, +4.04627261e-02, -6.19522796e-02
+8.00000000e+02, +5.30843687e+00, +4.46469114e-02, -3.48599199e-02
+9.00000000e+02, +5.97059679e+00, +3.65826759e-02, -6.03704359e-03
+1.00000000e+03, +6.63570786e+00, +5.70425965e-02, -6.06478248e-03
+1.10000000e+03, +7.29833698e+00, +9.92178584e-02, +5.64003328e-03
+1.20000000e+03, +7.96160984e+00, +7.65505182e-02, +1.07152387e-02
+1.30000000e+03, +8.62188268e+00, +5.53803731e-02, +1.06402127e-02
+1.40000000e+03, +9.28363180e+00, +8.85946989e-03, -8.02249383e-03
+1.50000000e+03, +9.94788384e+00, +5.33503472e-02, +1.90540903e-02
+1.60000000e+03, +1.06118999e+01, +2.17767196e-02, +4.70383881e-02
+1.70000000e+03, +1.12724757e+01, +6.88342017e-02, +8.35380384e-02
+1.80000000e+03, +1.19344289e+01, +2.91069063e-02, +5.43381051e-02
+1.90000000e+03, +1.25987079e+01, +7.01577315e-03, +6.11521542e-02
+2.00000000e+03, +1.32592356e+01, +8.09286667e-04, +3.53387820e-02
+2.10000000e+03, +1.39224098e+01, +8.46730059e-03, -1.39209787e-02
+2.20000000e+03, +1.45878079e+01, -2.77767830e-03, +6.12735462e-03
+2.30000000e+03, +1.52512009e+01, +3.29009123e-04, -1.72509335e-02
+2.40000000e+03, +1.59159408e+01, +9.54942844e-03, +1.06887721e-02
+2.50000000e+03, +1.65768077e+01, +1.14587576e-02, -2.28302540e-02
+2.60000000e+03, +1.72407207e+01, +4.46275620e-02, -1.88869379e-02
+2.70000000e+03, +1.79009328e+01, +6.50475692e-02, -1.95817787e-02
+2.80000000e+03, +1.85631077e+01, +5.73493034e-02, -1.31677926e-02
+2.90000000e+03, +1.92284169e+01, +3.17805397e-02, +3.61649610e-03
+3.00000000e+03, +1.98919628e+01, -1.10152790e-02, -1.94997647e-02
+3.10000000e+03, +2.05569358e+01, +2.07013772e-02, -2.80166357e-02
+3.20000000e+03, +2.12187138e+01, -1.55170992e-02, -6.18163633e-02
+3.30000000e+03, +2.18825090e+01, -2.07697028e-02, -2.74467527e-02
+3.40000000e+03, +2.25466139e+01, -3.00327631e-02, -4.62480068e-02
+3.50000000e+03, +2.32102468e+01, -4.86485415e-03, -8.86340020e-02
+3.60000000e+03, +2.38706138e+01, -1.80646526e-02, -1.20770875e-01
+3.70000000e+03, +2.45338030e+01, -2.00443170e-02, -1.20141407e-01
+3.80000000e+03, +2.51985888e+01, -6.80313796e-02, -1.32342052e-01
+3.90000000e+03, +2.58626690e+01, -8.65048545e-02, -1.12634487e-01
+4.00000000e+03, +2.65244668e+01, -4.18057920e-02, -1.00350592e-01
+4.10000000e+03, +2.71885979e+01, -7.71244623e-02, -9.00363582e-02
+4.20000000e+03, +2.78540699e+01, -2.91573774e-02, -9.57800372e-02
+4.30000000e+03, +2.85194638e+01, +1.79286509e-02, -1.03444296e-01
+4.40000000e+03, +2.91831479e+01, +2.37588890e-02, -5.46197956e-02
+4.50000000e+03, +2.98475819e+01, +7.09114683e-02, -2.91838252e-02
+4.60000000e+03, +3.05106828e+01, +5.39158719e-02, +1.35478721e-02
+4.70000000e+03, +3.11730230e+01, +1.31279223e-02, +5.35115757e-02
+4.80000000e+03, +3.18373837e+01, +1.90075258e-02, +9.07025194e-02
+4.90000000e+03, +3.24994917e+01, +5.71300629e-02, +5.62678257e-02
+5.00000000e+03, +3.31647129e+01, +9.55158751e-02, +7.28739344e-02
+5.10000000e+03, +3.38271248e+01, +8.15393901e-02, +1.20972262e-01
+5.20000000e+03, +3.44888959e+01, +1.06150074e-01, +7.74213060e-02
+5.30000000e+03, +3.51533859e+01, +1.10989770e-01, +7.40278092e-02
+5.40000000e+03, +3.58175128e+01, +1.18420424e-01, +4.42595677e-02
+5.50000000e+03, +3.64801848e+01, +7.90988480e-02, +8.71304897e-02
+5.60000000e+03, +3.71454868e+01, +7.02056653e-02, +8.95494735e-02
+5.70000000e+03, +3.78093748e+01, +4.16611373e-02, +1.29185065e-01
+5.80000000e+03, +3.84725718e+01, +6.94244593e-03, +1.65586892e-01
+5.90000000e+03, +3.91342978e+01, -2.65073743e-02, +1.54945508e-01
+6.00000000e+03, +3.97946608e+01, -3.29782877e-02, +1.17566351e-01
+6.10000000e+03, +4.04564238e+01, -1.51635186e-02, +1.59200111e-01
+6.20000000e+03, +4.11201649e+01, -4.56752083e-02, +1.14313372e-01
+6.30000000e+03, +4.17826388e+01, -8.60073696e-02, +6.99790406e-02
+6.40000000e+03, +4.24445717e+01, -8.94902218e-02, +1.07326141e-01
+6.50000000e+03, +4.31099429e+01, -9.26998611e-02, +1.44843549e-01
+6.60000000e+03, +4.37713058e+01, -1.28852449e-01, +1.11559019e-01
+6.70000000e+03, +4.44343078e+01, -1.35179760e-01, +7.08820715e-02
+6.80000000e+03, +4.51004217e+01, -9.50303290e-02, +6.24189158e-02
+6.90000000e+03, +4.57637959e+01, -5.39524724e-02, +3.02184417e-02
+7.00000000e+03, +4.64245789e+01, -3.10471482e-02, +3.29775958e-03
+7.10000000e+03, +4.70857348e+01, +1.47539219e-02, -1.05643287e-02
+7.20000000e+03, +4.77475009e+01, +4.13958316e-02, +9.68505514e-03
+7.30000000e+03, +4.84105527e+01, +6.39398892e-02, +3.76086892e-02
+7.40000000e+03, +4.90741057e+01, +7.63252832e-02, +6.69016249e-02
+7.50000000e+03, +4.97358849e+01, +9.67757395e-02, +4.07201433e-02
+7.60000000e+03, +5.03985698e+01, +1.26952452e-01, +7.32060060e-02
+7.70000000e+03, +5.10603797e+01, +1.55097535e-01, +4.90695664e-02
