Tue Feb 13 11:23:33 2018
[Header]
Column  0 : index               	#
Column  1 : time                	sec
Column  2 : voltage             	V
Column  3 : petit voltage       	Oe
[Header end]

+0.00000000e+00, +3.81469727e-06, +0.00000000e+00, +0.00000000e+00
+1.00000000e+02, +6.64287090e-01, +4.61071655e-02, -3.18332325e-02
+2.00000000e+02, +1.32949090e+00, +5.84597406e-02, +5.92976515e-04
+3.00000000e+02, +1.99384093e+00, +9.02584287e-02, -1.01406509e-03
+4.00000000e+02, +2.65805387e+00, +4.94350791e-02, +9.11287184e-03
+5.00000000e+02, +3.32306790e+00, +8.86074636e-02, +8.50397667e-03
+6.00000000e+02, +3.98398280e+00, +9.06608847e-02, -3.38278547e-02
+7.00000000e+02, +4.64890409e+00, +7.20403750e-02, -8.02951085e-02
+8.00000000e+02, +5.31380796e+00, +4.63137009e-02, -1.00202585e-01
+9.00000000e+02, +5.97522116e+00, +7.52896869e-02, -6.38206747e-02
+1.00000000e+03, +6.64035988e+00, +1.00991646e-01, -6.35102536e-02
+1.10000000e+03, +7.30092692e+00, +8.75153678e-02, -6.42672545e-02
+1.20000000e+03, +7.96340799e+00, +9.04002403e-02, -3.78382248e-02
+1.30000000e+03, +8.62384200e+00, +1.21887191e-01, -4.42295275e-02
+1.40000000e+03, +9.28481889e+00, +1.30577133e-01, -1.04185017e-02
+1.50000000e+03, +9.94509125e+00, +1.64515256e-01, +3.01045900e-02
+1.60000000e+03, +1.06109221e+01, +1.37693152e-01, +8.63967540e-03
+1.70000000e+03, +1.12754970e+01, +1.83003670e-01, +3.70100388e-02
+1.80000000e+03, +1.19385581e+01, +1.85467072e-01, +6.16831156e-02
+1.90000000e+03, +1.26000011e+01, +1.57166056e-01, +3.71617380e-02
+2.00000000e+03, +1.32634420e+01, +1.23826611e-01, +4.71618670e-02
+2.10000000e+03, +1.39241660e+01, +7.45719769e-02, +3.85938516e-02
+2.20000000e+03, +1.45844340e+01, +1.12825724e-01, +5.35114602e-02
+2.30000000e+03, +1.52489800e+01, +8.02612975e-02, +6.36775100e-03
+2.40000000e+03, +1.59118640e+01, +6.71401931e-02, +2.48917213e-02
+2.50000000e+03, +1.65730641e+01, +1.03655545e-01, +3.57477740e-02
+2.60000000e+03, +1.72359130e+01, +1.50796544e-01, +5.57248644e-02
+2.70000000e+03, +1.79012771e+01, +1.33918433e-01, +1.68286883e-02
+2.80000000e+03, +1.85666819e+01, +8.65405812e-02, +6.33498093e-02
+2.90000000e+03, +1.92299950e+01, +7.55133226e-02, +6.31520827e-02
+3.00000000e+03, +1.98946681e+01, +3.64338777e-02, +2.34394075e-02
+3.10000000e+03, +2.05562320e+01, +6.36706021e-02, +3.28614947e-02
+3.20000000e+03, +2.12216179e+01, +5.43013439e-02, +3.50976366e-03
+3.30000000e+03, +2.18870223e+01, +9.20299972e-02, +4.26089921e-02
+3.40000000e+03, +2.25504951e+01, +1.29825178e-01, +7.84442657e-02
+3.50000000e+03, +2.32158129e+01, +1.48860349e-01, +1.24053023e-01
+3.60000000e+03, +2.38803742e+01, +1.82202148e-01, +1.59077400e-01
+3.70000000e+03, +2.45417769e+01, +1.51338845e-01, +2.03272205e-01
+3.80000000e+03, +2.52047219e+01, +1.80367547e-01, +2.11052294e-01
+3.90000000e+03, +2.58680379e+01, +2.15540927e-01, +2.28493306e-01
+4.00000000e+03, +2.65308769e+01, +2.34109432e-01, +2.16376870e-01
+4.10000000e+03, +2.71926601e+01, +2.67043823e-01, +1.73336554e-01
+4.20000000e+03, +2.78529968e+01, +2.24178871e-01, +2.03575915e-01
+4.30000000e+03, +2.85180302e+01, +2.41090080e-01, +2.34096193e-01
+4.40000000e+03, +2.91835558e+01, +2.39801534e-01, +2.57359869e-01
+4.50000000e+03, +2.98482809e+01, +2.00899512e-01, +2.75828297e-01
+4.60000000e+03, +3.05086300e+01, +1.84986047e-01, +2.86527135e-01
+4.70000000e+03, +3.11741920e+01, +1.35037222e-01, +3.02043947e-01
